Country or Area,Country or Area Code,Age Group,Indicator,Date - Year,Value - Total fertility (TFR),Series,DataType,Data Source Type,Survey Programme,Data Source Inventory ID,Data Source Name,Data Source Name (short),Data Source Start Year,Data Source End Year,Reference,Reference Year
China,156,[Total],TFR,1995.337782,1.5075,"2000 Census,Reconstructed Birth Histories data,Fertility Estimates,272-164-40383",Reconstructed Birth Histories data,Census,Census,272,China 2000 Census,2000 Census,2000,2000,"Fertility Estimates for Provinces of China, 1975-2000",2007
China,156,[Total],TFR,1995.416438356,1.450155,Hospital Registration,Direct,Estimate,Estimate,2068,All sources of estimates,Estimates,1995,1995,Hospital Regstration,2019
China,156,[Total],TFR,1995.5,1.789,"Estimates,Fertility data (Adjusted),National Statistics,2068-126-40366",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1995,1995,China Population Statistics Yearbook,2010
China,156,[Total],TFR,1995.5,1.45,"Estimates,Computed from ASFR from NBS, Goodkind (2011)",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1995,1995,"Goodkind, D. Demography. Child Underreporting, Fertility, and Sex Ratio Imbalance in China. Fig1",2011
China,156,[Total],TFR,1995.5,1.677,"Estimates,Fertility data (Adjusted),China's recent fertility decline,2068-126-40380",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1995,1995,China's-recent-fertility-decline Evidence-from-reconstructed-fertility-statistics,2010
China,156,[Total],TFR,1995.5,1.77,"Estimates,Fertility data (Adjusted),The 2000 Census Underreporting Surprise,2068-126-40379",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1995,1995,China's Missing Children- The 2000 Census Underreporting Surprise,2004
China,156,[Total],TFR,1995.501369863,1.633043,"2010 Census, reverse survival method",Reverse survival method,Census,Census,4778,China 2010 Census,2010 Census,2010,2010,United Nations Population Division,2019
China,156,[Total],TFR,1996,1.45,"2001 FPRHS,Birth Histories,TF-level-education,2912-63-40398",Birth histories,Survey,Survey,2912,China 2001 National Family Planning and Reproductive Health Survey,2001 FPRHS,2001,2001,TF-level-education,2003
China,156,[Total],TFR,1996,1.416,"2001 FPRHS,Birth Histories,China's Fertility Puzzle,2912-63-40391",Birth histories,Survey,Survey,2912,China 2001 National Family Planning and Reproductive Health Survey,2001 FPRHS,2001,2001,Reexamining-China's-Fertility-Puzzle PDR,2006
China,156,[Total],TFR,1996,1.33,"1997 FPRHS,Birth Histories,TF-level-education,2871-63-40398",Birth histories,Survey,Survey,2871,China 1997 National Family Planning and Reproductive Health Survey,1997 FPRHS,1997,1997,TF-level-education,2003
China,156,[Total],TFR,1996,1.55,"Annual APC,Recent births,Population Statistics Yearbook,485",Recent births,Survey,Annual HH survey,485,China 1996 Annual Population Change Survey (1‰ Survey),Annual APC,1996,1996,Population Statistics Yearbook,1997
China,156,[Total],TFR,1996,1.791503,"Estimates,Computed from CBR from NBS, UNPD",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1996,1996,United Nations Population Division,2015
China,156,[Total],TFR,1996,1.653859,"Estimates,Computed from education statistics,TFR Education estimates 2015 (Census enrolment rate), UNPD",Computed from education stats,Estimate,Estimate,2068,All sources of estimates,Estimates,1996,1996,United Nations Population Division,2015
China,156,[Total],TFR,1996.249267578,1.546,"Annual APC,Recent births,China's Fertility Puzzle,485-62-40391",Recent births,Survey,Annual HH survey,485,China 1996 Annual Population Change Survey (1‰ Survey),Annual APC,1996,1996,Reexamining-China's-Fertility-Puzzle PDR,2006
China,156,[Total],TFR,1996.337782,1.3825,"2000 Census,Reconstructed Birth Histories data,Fertility Estimates,272-164-40383",Reconstructed Birth Histories data,Census,Census,272,China 2000 Census,2000 Census,2000,2000,"Fertility Estimates for Provinces of China, 1975-2000",2007
China,156,[Total],TFR,1996.417808219,1.72318,Hospital Registration,Direct,Estimate,Estimate,2068,All sources of estimates,Estimates,1996,1996,Hospital Regstration,2019
China,156,[Total],TFR,1996.5,1.54,"Estimates,Computed from ASFR from NBS, Goodkind (2011)",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1996,1996,"Goodkind, D. Demography. Child Underreporting, Fertility, and Sex Ratio Imbalance in China. Fig1",2011
China,156,[Total],TFR,1996.5,1.8,"Estimates,Fertility data (Adjusted),The 2000 Census Underreporting Surprise,2068-126-40379",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1996,1996,China's Missing Children- The 2000 Census Underreporting Surprise,2004
China,156,[Total],TFR,1996.5,1.815,"Estimates,Fertility data (Adjusted),National Statistics,2068-126-40366",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1996,1996,China Population Statistics Yearbook,2010
China,156,[Total],TFR,1996.5,1.647,"Estimates,Fertility data (Adjusted),China's recent fertility decline,2068-126-40380",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1996,1996,China's-recent-fertility-decline Evidence-from-reconstructed-fertility-statistics,2010
China,156,[Total],TFR,1996.502739726,1.444418,"2010 Census, reverse survival method",Reverse survival method,Census,Census,4778,China 2010 Census,2010 Census,2010,2010,United Nations Population Division,2019
China,156,[Total],TFR,1997,1.35,"1997 FPRHS,Birth Histories,TF-level-education,2871-63-40398",Birth histories,Survey,Survey,2871,China 1997 National Family Planning and Reproductive Health Survey,1997 FPRHS,1997,1997,TF-level-education,2003
China,156,[Total],TFR,1997,1.36,"2001 FPRHS,Birth Histories,TF-level-education,2912-63-40398",Birth histories,Survey,Survey,2912,China 2001 National Family Planning and Reproductive Health Survey,2001 FPRHS,2001,2001,TF-level-education,2003
China,156,[Total],TFR,1997,1.385,"2001 FPRHS,Birth Histories,China's recent fertility decline,2912-63-40380",Birth histories,Survey,Survey,2912,China 2001 National Family Planning and Reproductive Health Survey,2001 FPRHS,2001,2001,China's-recent-fertility-decline Evidence-from-reconstructed-fertility-statistics,2010
China,156,[Total],TFR,1997,1.46,"Annual APC,Recent births,Population Statistics Yearbook,486",Recent births,Survey,Annual HH survey,486,China 1997 Annual Population Change Survey (1‰ Survey),Annual APC,1997,1997,Population Statistics Yearbook,1998
China,156,[Total],TFR,1997,1.801748,"Estimates,Computed from CBR from NBS, UNPD",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1997,1997,United Nations Population Division,2015
China,156,[Total],TFR,1997,1.631584,"Estimates,Computed from education statistics,TFR Education estimates 2015 (Census enrolment rate), UNPD",Computed from education stats,Estimate,Estimate,2068,All sources of estimates,Estimates,1997,1997,United Nations Population Division,2015
China,156,[Total],TFR,1997.25,1.489,"Annual APC,Recent births,China's Fertility Puzzle,486-62-40391",Recent births,Survey,Annual HH survey,486,China 1997 Annual Population Change Survey (1‰ Survey),Annual APC,1997,1997,Reexamining-China's-Fertility-Puzzle PDR,2006
China,156,[Total],TFR,1997.337782,1.355,"2000 Census,Reconstructed Birth Histories data,Fertility Estimates,272-164-40383",Reconstructed Birth Histories data,Census,Census,272,China 2000 Census,2000 Census,2000,2000,"Fertility Estimates for Provinces of China, 1975-2000",2007
China,156,[Total],TFR,1997.416438356,1.661283,Hospital Registration,Direct,Estimate,Estimate,2068,All sources of estimates,Estimates,1997,1997,Hospital Regstration,2019
China,156,[Total],TFR,1997.5,1.791,"Estimates,Fertility data (Adjusted),National Statistics,2068-126-40366",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1997,1997,China Population Statistics Yearbook,2010
China,156,[Total],TFR,1997.5,1.486,"Estimates,Computed from ASFR from NBS, Goodkind (2011)",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1997,1997,"Goodkind, D. Demography. Child Underreporting, Fertility, and Sex Ratio Imbalance in China. Fig1",2011
China,156,[Total],TFR,1997.5,1.599,"Estimates,Fertility data (Adjusted),China's recent fertility decline,2068-126-40380",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1997,1997,China's-recent-fertility-decline Evidence-from-reconstructed-fertility-statistics,2010
China,156,[Total],TFR,1997.5,1.82,"Estimates,Fertility data (Adjusted),The 2000 Census Underreporting Surprise,2068-126-40379",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1997,1997,China's Missing Children- The 2000 Census Underreporting Surprise,2004
China,156,[Total],TFR,1997.501369863,1.408223,"2010 Census, reverse survival method",Reverse survival method,Census,Census,4778,China 2010 Census,2010 Census,2010,2010,United Nations Population Division,2019
China,156,[Total],TFR,1998,1.44,"Annual APC,Recent births,Population Statistics Yearbook,487",Recent births,Survey,Annual HH survey,487,China 1998 Annual Population Change Survey (1‰ Survey),Annual APC,1998,1998,Population Statistics Yearbook,1999
China,156,[Total],TFR,1998,1.27,"2001 FPRHS,Birth Histories,China's recent fertility decline,2912-63-40380",Birth histories,Survey,Survey,2912,China 2001 National Family Planning and Reproductive Health Survey,2001 FPRHS,2001,2001,China's-recent-fertility-decline Evidence-from-reconstructed-fertility-statistics,2010
China,156,[Total],TFR,1998,1.27,"2001 FPRHS,Birth Histories,TF-level-education,2912-63-40398",Birth histories,Survey,Survey,2912,China 2001 National Family Planning and Reproductive Health Survey,2001 FPRHS,2001,2001,TF-level-education,2003
China,156,[Total],TFR,1998,1.759798,"Estimates,Computed from CBR from NBS, UNPD",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1998,1998,United Nations Population Division,2015
China,156,[Total],TFR,1998,1.625193,"Estimates,Computed from education statistics,TFR Education estimates 2015 (Census enrolment rate), UNPD",Computed from education stats,Estimate,Estimate,2068,All sources of estimates,Estimates,1998,1998,United Nations Population Division,2015
China,156,[Total],TFR,1998.25,1.488,"Annual APC,Recent births,China's Fertility Puzzle,487-62-40391",Recent births,Survey,Annual HH survey,487,China 1998 Annual Population Change Survey (1‰ Survey),Annual APC,1998,1998,Reexamining-China's-Fertility-Puzzle PDR,2006
China,156,[Total],TFR,1998.337782,1.365,"2000 Census,Reconstructed Birth Histories data,Fertility Estimates,272-164-40383",Reconstructed Birth Histories data,Census,Census,272,China 2000 Census,2000 Census,2000,2000,"Fertility Estimates for Provinces of China, 1975-2000",2007
China,156,[Total],TFR,1998.416438356,1.656791,Hospital Registration,Direct,Estimate,Estimate,2068,All sources of estimates,Estimates,1998,1998,Hospital Regstration,2019
China,156,[Total],TFR,1998.5,1.753,"Estimates,Fertility data (Adjusted),National Statistics,2068-126-40366",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1998,1998,China Population Statistics Yearbook,2010
China,156,[Total],TFR,1998.5,1.484,"Estimates,Computed from ASFR from NBS, Goodkind (2011)",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1998,1998,"Goodkind, D. Demography. Child Underreporting, Fertility, and Sex Ratio Imbalance in China. Fig1",2011
China,156,[Total],TFR,1998.5,1.79,"Estimates,Fertility data (Adjusted),The 2000 Census Underreporting Surprise,2068-126-40379",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1998,1998,China's Missing Children- The 2000 Census Underreporting Surprise,2004
China,156,[Total],TFR,1998.5,1.604,"Estimates,Fertility data (Adjusted),China's recent fertility decline,2068-126-40380",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1998,1998,China's-recent-fertility-decline Evidence-from-reconstructed-fertility-statistics,2010
China,156,[Total],TFR,1998.501369863,1.456509,"2010 Census, reverse survival method",Reverse survival method,Census,Census,4778,China 2010 Census,2010 Census,2010,2010,United Nations Population Division,2019
China,156,[Total],TFR,1999,1.34,"2001 FPRHS,Birth Histories,TF-level-education,2912-63-40398",Birth histories,Survey,Survey,2912,China 2001 National Family Planning and Reproductive Health Survey,2001 FPRHS,2001,2001,TF-level-education,2003
China,156,[Total],TFR,1999,1.35,"2001 FPRHS,Birth Histories,China's recent fertility decline,2912-63-40380",Birth histories,Survey,Survey,2912,China 2001 National Family Planning and Reproductive Health Survey,2001 FPRHS,2001,2001,China's-recent-fertility-decline Evidence-from-reconstructed-fertility-statistics,2010
China,156,[Total],TFR,1999,1.705532,"Estimates,Computed from CBR from NBS, UNPD",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1999,1999,United Nations Population Division,2015
China,156,[Total],TFR,1999,1.586475,"Estimates,Computed from education statistics,TFR Education estimates 2015 (Census enrolment rate), UNPD",Computed from education stats,Estimate,Estimate,2068,All sources of estimates,Estimates,1999,1999,United Nations Population Division,2015
China,156,[Total],TFR,1999.25,1.4745,"Annual APC,Recent births,Population Statistics Yearbook,3062-62-40367",Recent births,Survey,Annual HH survey,3062,China 1999 Annual Population Change Survey (1‰ Survey),Annual APC,1999,1999,China Population Statistics Yearbook 2000.,2000
China,156,[Total],TFR,1999.337782,1.19,"2000 Census,Reconstructed Birth Histories data,Fertility Estimates,272-164-40383",Reconstructed Birth Histories data,Census,Census,272,China 2000 Census,2000 Census,2000,2000,"Fertility Estimates for Provinces of China, 1975-2000",2007
China,156,[Total],TFR,1999.416438356,1.539622,Hospital Registration,Direct,Estimate,Estimate,2068,All sources of estimates,Estimates,1999,1999,Hospital Regstration,2019
China,156,[Total],TFR,1999.5,1.475,"Estimates,Computed from ASFR from NBS, Goodkind (2011)",Computed rate from NSO,Estimate,Estimate,2068,All sources of estimates,Estimates,1999,1999,"Goodkind, D. Demography. Child Underreporting, Fertility, and Sex Ratio Imbalance in China. Fig1",2011
China,156,[Total],TFR,1999.5,1.574,"Estimates,Fertility data (Adjusted),China's recent fertility decline,2068-126-40380",Fertility data (adjusted),Estimate,Estimate,2068,All sources of estimates,Estimates,1999,1999,China's-recent-fertility-decline Evidence-from-reconstructed-fertility-statistics,2010
